X,Long,Lat,AreaSKM,Perimeter KM,HII,Elevation_m,County,siteid,sitenames,inMod,WDFWDetection,WDFWReproDetection,WDFWsurvey,eBirdDetect,Percent Canopy Cover,River Indicator,Perimeter Complexity,NLCDCode,Forest Type,Developed Type,Other Type,Open water Type
171,-120.55606,46.62213,0.056,1.50927286,60,484,Yakima,171,BUCHANAN LAKE-Yakima,1,0,0,0,0,0,0,6.377841898,11,0,0,0,1
172,-118.32985,48.2156,288.6330638,995.9978903,9,877,Grant,172,FRANKLIN D. ROOSEVELT LAKE-Douglas,1,0,0,0,0,70,0,58.62534059,42,1,0,0,0
173,-122.95067,47.03263,0.103,2.105259694,42,57,Thurston,173,KEN LAKE-Thurston,1,0,0,0,0,0,0,6.559746606,11,0,0,0,1
174,-122.91607,47.00389,0.116,3.602639088,50,53,Thurston,174,BARNES LAKE-Thurston,1,0,0,0,0,0,0,10.57771258,11,0,0,0,1
175,-119.19191,47.80584,108.773664,325.13289,7,659,Grant,175,DEVILS PUNCH BOWL-Grant,1,0,0,0,0,0,0,31.17446618,11,0,0,0,1
176,-117.38051,48.02811,2.55,18.50619468,18,580,Spokane,176,ELOIKA LAKE-Spokane,1,0,0,0,1,0,0,11.58902864,11,0,0,0,1
177,-119.49633,47.40557,3.415,13.88003451,34,327,Grant,177,SOAP LAKE-Grant,1,0,0,0,1,0,0,7.510955551,11,0,0,0,1
178,-122.49224,47.23746,0.05004546,2.937255284,60,101,Pierce,178,SNAKE LAKE-Pierce,1,0,0,0,0,65,0,13.1298375,21,0,1,0,0
179,-122.24544,47.61957,89,200.1066027,0,7,King,179,GREEN LAKE-King,1,0,0,0,0,0,0,21.21125746,11,0,0,0,1
180,-119.62475,47.68537,2.00023978,17.94710173,6,546,Douglas,180,JAMESON LAKE-Douglas,1,0,0,0,0,0,0,12.68975667,11,0,0,0,1
181,-119.43811,47.71352,0.202,4.085528542,5,666,Douglas,181,HAYNES LAKE-Douglas,1,0,0,0,0,0,0,9.090181699,11,0,0,0,1
182,-119.34175,47.13641,27.11085952,166.3481615,30,316,Grant,182,MOSES LAKE-Grant,1,0,0,0,1,29,0,31.94819761,95,0,0,0,1
183,-119.9178,47.13347,0.281,8.437899076,12,364,Grant,183,CREE LAKE-Grant,1,0,0,0,0,0,0,15.9177312,11,0,0,0,1
184,-117.7292,47.10378,0.042,1.658522866,18,540,Whitman,184,SNAKE RIVER-Whitman,1,0,0,0,1,0,1,8.092762928,11,0,0,0,1
185,-118.259,46.68655,0.05,1.490510535,13,361,Franklin,185,WINN LAKE-Franklin,1,0,0,0,0,0,0,6.665765756,11,0,0,0,1
186,-119.02991,46.69873,2.87667432,48.60723432,23,277,Franklin,186,SCOOTENEY RESERVOIR-Franklin,1,0,0,0,1,0,0,28.65863907,52,0,0,1,0
187,-118.40021,46.58868,17.29397139,106.2367228,17,207,Whitman,187,SNAKE RIVER-Columbia,1,0,0,0,1,0,1,25.54625817,71,0,0,1,0
188,-121.3873,46.64269,0.169,2.820435074,27,1413,Yakima,188,LEECH LAKE-Yakima,1,0,0,0,0,0,0,6.860768329,11,0,0,0,1
189,-122.53613,47.16645,1.239,14.19039184,56,67,Pierce,189,LAKE STELIACOOM-Pierce,1,0,0,0,0,61,0,12.74848962,21,0,1,0,0
190,-121.19794,47.24986,0.88167534,10.8552494,26,678,Kittitas,190,LAKE EASTON-Kittitas,1,0,0,0,0,0,0,11.56073533,11,0,0,0,1
191,-122.80125,48.01885,0.232,3.856338168,30,103,Jefferson,191,ANDERSON LAKE-Jefferson,1,0,0,0,1,0,0,8.006286342,11,0,0,0,1
192,-117.38051,48.02811,2.55,18.50619468,18,580,Spokane,192,ELOIKA LAKE-Pend Oreille,1,0,0,0,0,0,0,11.58902864,11,0,0,0,1
193,-122.33694,48.72461,19.90507304,74.78796672,18,97,Whatcom,193,LAKE WHATCOM-Whatcom,1,0,0,1,1,63,0,16.76292641,21,0,1,0,0
194,-117.58663,48.11176,4.63660601,20.77764077,13,749,Stevens,194,LOON LAKE-Stevens,1,0,0,0,0,0,0,9.649307275,11,0,0,0,1
195,-119.62922,48.44778,0.183,4.69086834,10,508,Okanogan,195,GREEN LAKE-Okanogan,1,0,0,0,0,0,0,10.9654813,11,0,0,0,1
196,-119.19321,46.90314,0.047,2.289281236,14,291,Adams,196,CAMPBELL LAKE-Adams,1,0,0,0,0,0,0,10.55966692,11,0,0,0,1
197,-117.07806,47.64515,2.857,12.29922924,34,624,Spokane,197,LIBERTY LAKE-Spokane,1,0,0,0,1,0,0,7.276504058,11,0,0,0,1
198,-117.68032,48.46751,0.18823486,4.470492193,7,744,Stevens,198,BLACK LAKE-Stevens,1,1,0,1,1,0,0,10.30398726,11,0,0,0,1
199,-117.71133,48.49136,0.111,2.079849593,11,751,Stevens,199,STARVATION LAKE-Stevens,1,0,0,1,0,0,0,6.242670895,11,0,0,0,1
200,-124.32765,48.06687,1.992,11.99370931,13,151,Clallam,200,BOGACHIEL RIVER-Clallam,1,0,0,0,0,0,1,8.497845907,11,0,0,0,1
201,-119.35892,46.86874,0.354,13.3444144,19,247,Grant,201,ROYAL LAKE-Grant,1,0,0,0,0,0,0,22.42837914,11,0,0,0,1
202,-120.86521,47.52035,0.258,4.503447735,6,1447,Chelan,202,COLCHUCK LAKE-Chelan,1,0,0,0,0,0,0,8.866154069,11,0,0,0,1
203,-122.56454,47.17058,0.122,1.972140782,56,73,Pierce,203,WAUGHOP LAKE-Pierce,1,0,0,0,0,0,0,5.646222634,11,0,0,0,1
204,-117.76047,47.5526,0.08,2.550835177,14,744,Spokane,204,WEST MEDICAL LAKE-Spokane,1,0,0,0,1,0,0,9.018564258,11,0,0,0,1
205,-121.93721,47.62581,0.05,1.266208637,31,23,King,205,SNOQUALMIE RIVER-King,1,0,0,0,0,28,1,5.662657172,95,0,0,0,1
206,-119.26126,46.96121,0.119,4.71068406,11,271,Grant,206,CHUKAR LAKE-Grant,1,0,0,0,0,0,0,13.65559088,11,0,0,0,1
207,-119.21524,46.75489,0.323,5.644520691,20,252,Adams,207,POTHOLES CANAL-Adams,1,0,0,0,0,0,0,9.931750667,11,0,0,0,1
208,-122.95694,47.05473,0.055,2.292362769,42,56,Thurston,208,LOUISE LAKE-Thurston,1,0,0,0,0,0,0,9.774667691,95,0,0,0,1
209,-122.24544,47.61957,89,200.1066027,0,7,King,209,LAKE WASHINGTON SHIP CANAL-King,1,0,0,0,0,0,0,21.21125746,11,0,0,0,1
210,-118.17083,47.88643,25.50927646,171.0442456,11,509,Lincoln,210,COLUMBIA RIVER-Stevens,1,0,0,0,0,25,1,33.86564859,52,0,0,1,0
211,-117.7022,47.83666,19.6743699,137.4690584,22,597,Lincoln,211,LONG LAKE-Stevens,1,0,0,0,0,17,0,30.99235242,52,0,0,1,0
212,-119.19191,47.80584,108.773664,325.13289,7,659,Grant,212,BANKS LAKE-Douglas,1,0,0,0,1,0,0,31.17446618,11,0,0,0,1
213,-122.88268,47.7916,0.045,1.678892093,14,234,Jefferson,213,DEVILS LAKE-Jefferson,1,0,0,0,0,0,0,7.914373225,11,0,0,0,1
214,-118.06079,48.78311,0.095,1.925086949,12,680,Stevens,214,KETTLE RIVER-Stevens,1,0,0,0,1,0,1,6.245806812,11,0,0,0,1
215,-122.9125,46.90741,0.254,3.308545457,28,81,Thurston,215,DEEP LAKE-Thurston,1,0,0,0,0,0,0,6.564781075,11,0,0,0,1
216,-117.7292,47.10378,0.042,1.658522866,18,540,Whitman,216,SNAKE RIVER-Garfield,1,0,0,0,0,0,1,8.092762928,11,0,0,0,1
217,-118.32985,48.2156,288.6330638,995.9978903,9,877,Grant,217,FRANKLIN D ROOSEVELT LAKE-Lincoln,1,0,0,0,0,70,0,58.62534059,42,1,0,0,0
218,-122.31839,47.32399,0.043,1.423233573,48,135,King,218,NORTH LAKE-King,1,0,0,0,0,0,0,6.863441746,11,0,0,0,1
219,-122.90803,47.03345,1.08528772,15.06690818,50,31,Thurston,219,PERCIVAL COVE-Thurston,1,0,0,0,0,0,0,14.46277724,11,0,0,0,1
220,-122.30429,46.81386,0.18165122,8.104982936,18,341,Pierce,220,NISQUALLY RIVER-Pierce,1,0,0,0,0,52,1,19.01660323,43,1,0,0,0
221,-122.83787,47.56446,0.365,6.445264404,18,189,Kitsap,221,MISSION LAKE-Kitsap,1,0,0,0,0,0,0,10.66827755,11,0,0,0,1
222,-122.18578,47.18901,0.068,1.739563875,46,199,Pierce,222,LAKE BRADLEY-Pierce,1,0,0,0,0,0,0,6.670922942,11,0,0,0,1
223,-119.51116,48.67886,0.213,2.885697256,18,416,Okanogan,223,AENEAS LAKE-Okanogan,1,1,1,1,0,0,0,6.252604585,11,0,0,0,1
224,-117.64403,48.57184,0.198,3.752492999,7,1143,Stevens,224,TWIN LAKES-Stevens,1,0,0,0,1,0,0,8.43310088,11,0,0,0,1
225,-119.39238,48.27713,13.4842576,54.19939552,10,293,Okanogan,225,OMAK LAKE-Okanogan,1,0,0,0,0,0,0,14.75981529,11,0,0,0,1
226,-122.07705,47.47153,0.066,1.806696672,46,182,King,226,LAKE KATHLEEN-King,1,0,0,0,0,0,0,7.032557259,11,0,0,0,1
227,-121.43084,46.8864,0.054,1.494657036,11,1121,Yakima,227,SHRINER LAKE-Pierce,1,0,0,0,0,14,0,6.431979786,90,0,0,0,1
228,-121.72999,46.76952,0.067,1.815778936,13,1510,Lewis,228,LAKE GEORGE-Lewis,1,0,0,0,0,0,0,7.01496603,11,0,0,0,1
229,-119.83805,48.03032,0.056,1.984078562,11,670,Douglas,229,COLUMBIA RIVER-Douglas,1,0,0,0,1,0,1,8.384262191,71,0,0,1,0
230,-119.94685,45.82067,202.5111217,553.5470034,22,81,Klickitat,230,LAKE UMATILLA-Benton,1,0,0,0,1,0,0,38.89825011,11,0,0,0,1
231,-121.72999,46.76952,0.067,1.815778936,13,1510,Lewis,231,JOHNSON LAKE-Pierce,1,0,0,0,0,0,0,7.01496603,11,0,0,0,1
232,-119.94685,45.82067,202.5111217,553.5470034,22,81,Klickitat,232,LAKE UMATILLA-Klickitat,1,0,0,0,1,0,0,38.89825011,11,0,0,0,1
233,-121.79577,46.02183,0.051,1.313779902,0,1442,Skamania,233,GOOSE LAKE-Skamania,1,0,0,0,0,0,0,5.817515187,11,0,0,0,1
234,-122.75262,45.82676,0.16620072,3.446153337,28,6,Clark,234,LAKE RIVER-Clark,1,0,0,0,0,0,1,8.453141661,11,0,0,0,1
235,-120.97124,47.18081,0.05811058,1.782676198,36,593,Kittitas,235,MANASTASH LAKE-Kittitas,1,0,0,0,0,0,0,7.395113788,11,0,0,0,1
236,-121.73479,46.96622,0.04982727,1.307763758,5,1349,Pierce,236,FROZEN LAKE-Pierce,1,0,0,0,0,0,0,5.858625683,11,0,0,0,1
237,-122.28647,46.15979,0.061,1.479997861,5,904,Cowlitz,237,CASTLE LAKE-Cowlitz,1,0,0,0,0,0,0,5.992336183,42,1,0,0,0
238,-118.89384,46.06639,0.485,5.128634902,36,123,Walla Walla,238,COLUMBIA RIVER-Walla Walla,1,0,0,0,0,0,1,7.364290541,11,0,0,0,1
239,-117.65264,47.5784,0.301,5.305533898,38,716,Spokane,239,MEDICAL LAKE-Spokane,1,0,0,0,0,0,0,9.670431342,11,0,0,0,1
240,-117.7292,47.10378,0.042,1.658522866,18,540,Whitman,240,WAWAWAI BAY-Whitman,1,0,0,0,0,0,0,8.092762928,11,0,0,0,1
241,-122.76893,45.81174,0.07370556,3.452106874,28,6,Clark,241,CARTY LAKE-Clark,1,0,0,0,0,33,0,12.71551948,95,0,0,0,1
242,-119.23556,46.89761,0.14158804,3.704217205,14,255,Adams,242,DEADMAN LAKE-Adams,1,0,0,0,0,0,0,9.844261907,11,0,0,0,1
243,-120.16372,47.91805,0.79,6.757381527,35,401,Chelan,243,WAPATO LAKE-Chelan,1,0,0,0,1,0,0,7.602648198,11,0,0,0,1
244,-120.15842,47.9708,0.31172851,8.28384741,22,715,Chelan,244,ANTILON LAKE-Chelan,1,0,0,0,0,48,0,14.83692252,42,1,0,0,0
245,-119.25453,47.47655,3.937,35.35669888,7,449,Grant,245,BILLY CLAPP LAKE-Grant,1,0,0,0,0,0,0,17.81923283,52,0,0,1,0
246,-119.19321,46.90314,0.047,2.289281236,14,291,Adams,246,WIDGEON LAKE-Adams,1,0,0,0,0,0,0,10.55966692,11,0,0,0,1
247,-118.60565,45.99384,0.047,1.839310887,15,158,Walla Walla,247,WHITE RESERVOIR-Walla Walla,1,0,0,0,0,0,0,8.484108473,95,0,0,0,1
248,-120.19347,47.67196,29.01939712,174.5300238,35,342,Chelan,248,ENTIAT RIVER-Chelan,1,0,0,0,0,0,1,32.39857844,52,0,0,1,0
249,-122.4568,47.19573,0.107,2.947019719,60,106,Pierce,249,CHARLTON LAKE-Pierce,1,0,0,0,0,0,0,9.009302162,11,0,0,0,1
250,-123.02342,47.43383,0.192,4.642915703,22,139,Mason,250,TEE LAKE-Mason,1,0,0,0,0,0,0,10.59595693,11,0,0,0,1
251,-122.36777,48.86588,0.12869838,2.122793923,34,44,Whatcom,251,NOOKSACK RIVER-Whatcom,1,0,0,0,0,0,1,5.917268765,11,0,0,0,1
252,-122.76677,46.86744,0.444,7.408395555,26,144,Thurston,252,MCINTOSH LAKE-Thurston,1,0,0,0,0,0,0,11.1181538,11,0,0,0,1
253,-121.73479,46.96622,0.04982727,1.307763758,5,1349,Pierce,253,CLOVER LAKE-Pierce,1,0,0,0,0,0,0,5.858625683,11,0,0,0,1
254,-120.58239,47.00451,0.058,2.148468443,46,465,Kittitas,254,REECER CREEK-Kittitas,1,0,0,0,0,34,1,8.921029639,95,0,0,0,1
255,-119.62633,48.89903,8.263,23.66497805,14,350,Okanogan,255,BLUE LAKE-Okanogan,1,1,1,1,1,0,0,8.232604075,11,0,0,0,1
256,-121.3873,46.64269,0.169,2.820435074,27,1413,Yakima,256,KNUPPENBURG LAKE-Lewis,1,0,0,0,0,0,0,6.860768329,11,0,0,0,1
257,-121.72433,48.58467,7.84124845,54.69632649,10,130,Whatcom,257,LAKE SHANNON-Skagit,1,0,0,0,0,0,0,19.53284716,11,0,0,0,1
258,-117.62823,47.5506,0.43925734,5.139577616,31,747,Spokane,258,GRANITE LAKE-Spokane,1,0,0,0,0,0,0,7.754752034,11,0,0,0,1
259,-117.65264,47.5784,0.301,5.305533898,38,716,Spokane,259,SILVER LAKE-Spokane,1,0,0,0,0,0,0,9.670431342,11,0,0,0,1
260,-122.83787,47.56446,0.365,6.445264404,18,189,Kitsap,260,TIGER LAKE-Kitsap,1,0,0,0,0,0,0,10.66827755,11,0,0,0,1
261,-122.54621,46.53579,8.18020852,60.40395013,25,143,Lewis,261,MAYFIELD LAKE-Lewis,1,0,0,0,0,68,0,21.11947671,43,1,0,0,0
262,-123.02912,47.40137,0.091,2.554909416,22,129,Mason,262,WOOD LAKE-Mason,1,0,0,0,1,0,0,8.469442244,11,0,0,0,1
263,-122.98647,47.44553,0.06813388,1.513444505,22,133,Mason,263,HAVEN LAKE-Mason,1,0,0,0,0,0,0,5.798089838,11,0,0,0,1
264,-119.5173,47.48737,5.69,36.46225191,10,324,Grant,264,LENORE LAKE-Grant,1,0,0,0,0,0,0,15.28577118,11,0,0,0,1
265,-122.72707,46.5799,0.09,2.072070854,22,154,Lewis,265,CARLISLE LAKE-Lewis,1,0,0,0,0,0,0,6.906902847,11,0,0,0,1
266,-123.86797,47.94774,0.041,1.313075871,7,1024,Clallam,266,HIDDEN LAKE-Clallam,1,0,0,0,0,0,0,6.484819504,42,1,0,0,0
267,-123.86907,47.4753,14.3460397,29.88008213,9,37,Grays Harbor,267,QUEETS RIVER-Jefferson,1,0,0,0,0,0,1,7.88888768,11,0,0,0,1
268,-122.26216,48.48937,0.04561803,1.542444893,58,14,Skagit,268,JUDY RESERVOIR-Skagit,1,0,0,0,1,49,0,7.221732432,95,0,0,0,1
269,-122.83521,47.00408,0.071,1.626066686,46,63,Thurston,269,SMITH LAKE-Thurston,1,0,0,0,0,47,0,6.102519529,81,0,1,0,0
270,-119.94675,47.03897,0.133,3.961405446,11,378,Grant,270,CABIN LAKE-Grant,1,0,0,0,1,0,0,10.86234204,11,0,0,0,1
271,-122.9125,46.90741,0.254,3.308545457,28,81,Thurston,271,SCOTT LAKE-Thurston,1,0,0,0,0,0,0,6.564781075,11,0,0,0,1
272,-122.83131,47.02115,0.21324838,2.870619022,46,61,Thurston,272,CHAMBERS LAKE-Thurston,1,0,0,0,0,0,0,6.216310343,11,0,0,0,1
273,-119.19191,47.80584,108.773664,325.13289,7,659,Grant,273,FRANKLIN D. ROOSEVELT LAKE-Grant,1,0,0,0,0,0,0,31.17446618,11,0,0,0,1
274,-122.01761,45.97273,0.042,1.974015794,4,912,Skamania,274,ZIG ZAG LAKE-Skamania,1,0,0,0,0,77,0,9.632210788,42,1,0,0,0
275,-117.91237,47.22826,0.082,1.835861425,9,594,Whitman,275,CROOKED KNEE LAKE-Whitman,1,0,0,0,0,0,0,6.411106191,11,0,0,0,1
276,-117.83239,47.33877,0.772,16.15371138,16,625,Lincoln,276,FISHTRAP LAKE-Lincoln,1,0,0,0,0,0,0,18.38500147,71,0,0,1,0
277,-117.29383,48.22425,0.59791045,6.975749459,15,681,Pend Oreille,277,DAVIS LAKE-Pend Oreille,1,0,0,0,0,0,0,9.021376375,11,0,0,0,1
278,-117.49645,48.6479,0.12869873,3.099775958,13,999,Pend Oreille,278,LAKE LEO-Pend Oreille,1,0,0,0,0,0,0,8.640585557,11,0,0,0,1
279,-123.6742,47.56529,0.108,3.211330303,8,269,Jefferson,279,ROUND LAKE-Jefferson,1,0,0,0,0,0,0,9.771766925,11,0,0,0,1
280,-119.42745,47.7121,0.259,2.923812483,5,669,Douglas,280,STALLARD LAKE-Douglas,1,0,0,0,0,0,0,5.745127005,95,0,0,0,1
281,-119.91559,47.14893,0.21391359,5.617547204,12,377,Grant,281,STAN COFFIN LAKE-Grant,1,0,0,0,0,0,0,12.14583962,11,0,0,0,1
282,-118.49922,47.53205,0.165,3.718139171,1,630,Lincoln,282,TWIN LAKES-Lincoln,1,0,0,0,0,0,0,9.153425884,11,0,0,0,1
283,-122.73185,45.69734,0.0924984,7.872807234,42,3,Clark,283,VANCOUVER LAKE-Clark,1,0,0,0,0,45,0,25.88585461,95,0,0,0,1
284,-118.40021,46.58868,17.29397139,106.2367228,17,207,Whitman,284,WATSON LAKE-Columbia,1,0,0,0,0,0,0,25.54625817,71,0,0,1,0
285,-122.80537,48.09458,0.124,2.034290435,46,11,Jefferson,285,STRANGERS LAKE-Jefferson,1,0,0,0,0,0,0,5.776996634,11,0,0,0,1
286,-117.92371,47.2399,0.224,4.137197921,17,594,Whitman,286,SPRAGUE LAKE-Whitman,1,0,0,0,0,0,0,8.741426064,11,0,0,0,1
287,-122.01761,45.97273,0.042,1.974015794,4,912,Skamania,287,SODA PEAKS LAKE-Skamania,1,0,0,0,0,77,0,9.632210788,42,1,0,0,0
288,-123.70857,48.07791,1.48173162,11.84521928,15,150,Clallam,288,LAKE MILLS-Clallam,1,0,0,0,0,0,0,9.731019225,11,0,0,0,1
289,-123.43379,48.00624,0.09994128,2.40310311,13,1237,Clallam,289,LAKE DAWN-Clallam,1,0,0,0,0,0,0,7.601511412,11,0,0,0,1
290,-122.93376,47.88158,0.241,4.636701717,12,342,Jefferson,290,CHARLIA LAKES-Jefferson,1,0,0,0,0,0,0,9.444971177,11,0,0,0,1
291,-119.83697,47.09476,0.064,2.871047425,26,364,Grant,291,EVERGREEN RESERVOIR-Grant,1,0,0,0,0,0,0,11.34881142,11,0,0,0,1
292,-123.74233,46.98411,0.21099173,4.47778941,41,47,Grays Harbor,292,LAKE ABERDEEN-Grays Harbor,1,0,0,0,0,0,0,9.748346293,11,0,0,0,1
293,-122.56454,47.17058,0.122,1.972140782,56,73,Pierce,293,LAKE LOUISE-Pierce,1,0,0,0,0,0,0,5.646222634,11,0,0,0,1
294,-122.29414,46.49087,45.423,110.7151862,13,363,Lewis,294,RIFFE LAKE-Lewis,1,0,0,0,1,85,0,16.42741724,42,1,0,0,0
295,-123.24954,47.16085,0.496,7.36091021,16,157,Mason,295,LOST LAKE-Mason,1,0,0,0,0,0,0,10.45179016,11,0,0,0,1
296,-122.74441,45.89622,0.337,7.194443844,46,11,Cowlitz,296,LEWIS RIVER-Cowlitz,1,0,0,0,0,45,1,12.39316628,81,0,1,0,0
297,-119.9178,47.13347,0.281,8.437899076,12,364,Grant,297,BURKE LAKE-Grant,1,0,0,0,0,0,0,15.9177312,11,0,0,0,1
298,-117.78968,48.18393,1.9,8.47423569,9,591,Stevens,298,JUMPOFF JOE LAKE-Stevens,1,0,0,0,0,0,0,6.147856731,11,0,0,0,1
299,-122.12051,48.76913,0.049,1.523208089,9,215,Whatcom,299,NORTH FORK NOOKSACK RIVER-Whatcom,1,0,0,0,0,0,1,6.881152732,11,0,0,0,1
300,-122.75928,45.79763,0.06319238,9.957754499,18,4,Clark,300,LONG LAKE-Clark,1,0,0,0,0,0,0,39.61220872,95,0,0,0,1
301,-119.73873,47.07657,0.048,3.828286952,16,354,Grant,301,MARTHA LAKE-Grant,1,0,0,0,0,0,0,17.47365933,82,0,1,0,0
302,-117.68836,47.57036,0.558,6.528626877,38,733,Spokane,302,MEADOW LAKE-Spokane,1,0,0,0,0,0,0,8.739865498,11,0,0,0,1
303,-122.94327,46.87006,0.06,3.311400915,38,83,Thurston,303,MUD LAKE-Thurston,1,0,0,0,0,78,0,13.51873763,42,1,0,0,0
304,-122.76762,47.89081,0.141,2.904572009,18,175,Jefferson,304,HORSESHOE LAKE-Jefferson,1,0,0,0,0,0,0,7.735218598,11,0,0,0,1
305,-122.11432,46.05566,18.56041626,80.3878917,8,378,Skamania,305,SWIFT RESERVOIR-Skamania,1,0,0,0,0,0,0,18.65936167,11,0,0,0,1
306,-119.14207,46.22497,16.94660138,104.1554561,52,103,Walla Walla,306,SNAKE/PALOUSE RIVER-Benton,1,0,0,0,1,0,1,25.3011766,11,0,0,0,1
307,-123.8925,47.93233,0.063,1.478407805,6,924,Clallam,307,DRAGON LAKE-Jefferson,1,0,0,0,0,0,0,5.890117684,11,0,0,0,1
308,-123.86907,47.4753,14.3460397,29.88008213,9,37,Grays Harbor,308,LAKE QUINAULT-Jefferson,1,0,0,0,0,0,0,7.88888768,11,0,0,0,1
309,-123.10338,47.05582,2.072,13.38437634,22,225,Thurston,309,SUMMIT LAKE-Thurston,1,0,0,0,1,0,0,9.298293788,11,0,0,0,1
310,-117.58663,48.11176,4.63660601,20.77764077,13,749,Stevens,310,DEER LAKE-Stevens,1,0,0,0,1,0,0,9.649307275,11,0,0,0,1
311,-118.75633,48.67592,0.0963105,1.92398791,24,996,Ferry,311,MUD LAKE-Ferry,1,0,0,0,0,0,0,6.199626412,11,0,0,0,1
312,-119.19321,46.90314,0.047,2.289281236,14,291,Adams,312,WINDMILL LAKE-Adams,1,0,0,0,0,0,0,10.55966692,11,0,0,0,1
313,-117.11298,48.30232,2.90358112,24.48925591,11,882,Pend Oreille,313,BEAD LAKE-Pend Oreille,1,0,0,0,0,38,0,14.37171538,42,1,0,0,0
314,-122.56302,47.12986,4.418,28.03439854,60,68,Pierce,314,AMERICAN LAKE-Pierce,1,0,0,0,0,0,0,13.33762146,11,0,0,0,1
315,-123.15951,47.61939,0.207,3.295548676,14,612,Jefferson,315,LENA LAKE-Mason,1,0,0,0,0,0,0,7.243401486,11,0,0,0,1
316,-123.15951,47.61939,0.207,3.295548676,14,612,Jefferson,316,LENA LAKE-Jefferson,1,0,0,0,0,0,0,7.243401486,11,0,0,0,1
317,-122.76893,45.81174,0.07370556,3.452106874,28,6,Clark,317,EAST FORK LEWIS RIVER-Clark,1,0,0,0,0,33,1,12.71551948,95,0,0,0,1
318,-119.19321,46.90314,0.047,2.289281236,14,291,Adams,318,QUAIL LAKE-Adams,1,0,0,0,0,0,0,10.55966692,11,0,0,0,1
319,-121.58566,48.36941,0.08055881,2.678760967,14,499,Skagit,319,SUIATTLE RIVER-Skagit,1,0,0,0,0,0,1,9.437944975,11,0,0,0,1
320,-122.80703,46.93041,0.12773167,2.285564114,26,120,Thurston,320,OFFUTT LAKE-Thurston,1,0,0,0,0,0,0,6.395052489,11,0,0,0,1
321,-119.20312,46.95755,0.1,3.586020575,14,338,Grant,321,SODA LAKE-Grant,1,0,0,0,0,0,0,11.33999275,11,0,0,0,1
322,-121.79218,46.12776,0.083,1.878521031,0,1151,Skamania,322,BIG MOSQUITO LAKE-Skamania,1,0,0,0,0,46,0,6.520441689,90,0,0,0,1
323,-124.04137,46.31662,0.115,3.358982916,28,28,Pacific,323,COLUMBIA RIVER-Pacific,1,0,0,0,1,77,1,9.905100236,42,1,0,0,0
324,-121.37809,47.39992,0.088,2.882967137,27,789,Kittitas,324,SNOW LAKE-Kittitas,1,0,0,0,0,0,0,9.718480237,11,0,0,0,1
325,-119.19321,46.90314,0.047,2.289281236,14,291,Adams,325,SODA LAKE-Adams,1,0,0,0,0,0,0,10.55966692,11,0,0,0,1
326,-119.23843,46.96296,0.624,9.54751972,14,308,Grant,326,CRESCENT LAKE-Grant,1,0,0,0,0,0,0,12.08643635,11,0,0,0,1
327,-122.7752,47.91488,0.061,1.468814211,22,166,Jefferson,327,SANDY SHORE LAKE-Jefferson,1,0,0,0,0,0,0,5.947054907,11,0,0,0,1
328,-120.76973,45.88971,0.06549987,1.413684237,6,699,Klickitat,328,TADPOLE LAKE-Klickitat,1,0,0,0,0,0,0,5.523726875,22,0,1,0,0
329,-122.094,47.93227,0.247,3.623784446,46,61,Snohomish,329,BLACKMANS LAKE-Snohomish,1,0,0,0,0,0,0,7.291449629,11,0,0,0,1
330,-122.79945,46.86682,0.04928996,1.958452353,26,146,Thurston,330,BERGER LAKE-Thurston,1,0,0,0,0,0,0,8.821324074,42,1,0,0,0
331,-122.87939,46.98503,0.13,2.670824216,50,51,Thurston,331,WARD LAKE-Thurston,1,0,0,0,0,0,0,7.407533583,11,0,0,0,1
332,-122.86761,47.05849,0.052,1.53023701,38,54,Thurston,332,BIGELOW LAKE-Thurston,1,0,0,0,0,0,0,6.710533207,11,0,0,0,1
333,-118.6814,47.99422,8.97047743,50.93898763,13,384,Ferry,333,SANPOIL RIVER ARM-Ferry,1,0,0,0,0,0,1,17.00758032,11,0,0,0,1
334,-121.43084,46.8864,0.054,1.494657036,11,1121,Yakima,334,DEADWOOD LAKES-Yakima,1,0,0,0,0,14,0,6.431979786,90,0,0,0,1
335,-121.86207,46.93827,0.452,4.069374637,5,1506,Pierce,335,GOLDEN LAKES-Pierce,1,0,0,0,0,0,0,6.052829722,11,0,0,0,1
336,-119.20259,46.91321,0.083,3.474309604,14,291,Grant,336,MCMANNAMAN LAKE-Adams,1,0,0,0,0,0,0,12.05950469,11,0,0,0,1
337,-117.5937,48.94234,0.196,2.744277523,16,654,Stevens,337,CEDAR LAKE-Stevens,1,0,0,0,0,0,0,6.198691074,11,0,0,0,1
338,-121.32732,46.85068,5.4783788,28.00897459,11,1155,Yakima,338,SWAMP LAKE-Yakima,1,0,0,0,0,0,0,11.96661119,11,0,0,0,1
339,-121.32732,46.85068,5.4783788,28.00897459,11,1155,Yakima,339,ROOT LAKE-Yakima,1,0,0,0,0,0,0,11.96661119,11,0,0,0,1
340,-121.17795,47.5034,1.02587373,12.36082231,7,907,Kittitas,340,COOPER LAKE-Kittitas,1,0,0,0,0,0,0,12.2039497,11,0,0,0,1
341,-121.3873,46.64269,0.169,2.820435074,27,1413,Yakima,341,LEECH LAKE-Lewis,1,0,0,0,0,0,0,6.860768329,11,0,0,0,1
